guitar_electronic_037-064-075,0.9920412,0.37934595,0.14079714,0.023797724,0.011163309,0.0107421875,0.73339844,0.08900328,0.5822954,0.23188584,0.1898299
guitar_synthetic_005-053-075,0.16475847,0.3848672,0.02065265,0.019805968,0.006181859,0.005859375,0.96484375,0.5756911,0.24100502,0.07680815,0.05686598
guitar_acoustic_033-049-025,0.06533854,0.1897465,0.060506154,0.014374552,0.009434424,0.0087890625,0.73828125,0.6444679,0.14377399,0.020003987,0.01264375
guitar_electronic_039-050-050,0.53605705,0.31488502,0.1133309,0.011885753,0.0051090447,0.009765625,0.9667969,0.53357506,0.2250425,0.12061193,0.08868064
guitar_electronic_018-069-025,0.8917111,0.29687434,0.10203574,0.025860496,0.01739466,0.00390625,0.7949219,0.08002014,0.67183614,0.112318344,0.06932525
guitar_electronic_009-085-127,0.9975739,0.6191549,0.2826783,0.05105505,0.029516585,0.2939453,0.6220703,0.0055423253,0.3303982,0.6927753,0.6362568
guitar_electronic_017-057-075,0.9043337,0.47323114,0.07701571,0.023178268,0.008182465,0.00390625,0.76464844,0.15832663,0.47015163,0.13388975,0.10896515
guitar_acoustic_000-078-100,0.99955064,0.23682547,0.07408876,0.02357674,0.0112839565,0.00390625,0.6171875,0.038729668,0.65961313,0.22422758,0.15012322
guitar_electronic_001-084-100,0.45640644,0.7921205,0.19143668,0.08741992,0.027624337,0.005859375,0.76464844,0.016825644,0.6330719,0.4319714,0.4311777
guitar_electronic_001-055-075,0.001772645,0.34397686,0.16486368,0.02270006,0.015876023,0.009765625,0.7919922,0.3142437,0.36888796,0.08671516,0.062849276
guitar_electronic_016-066-050,0.32551673,0.45953843,0.48385563,0.046509173,0.03657031,0.57128906,0.27148438,0.095763355,0.39758077,0.28687647,0.178751
guitar_acoustic_005-051-050,0.9671842,0.8954555,0.0320568,0.0106265405,0.0053161695,0.00390625,0.6689453,0.5538627,0.217039,0.031567518,0.019542951
guitar_acoustic_005-062-025,0.9024243,0.6774901,0.037084788,0.015313659,0.007180607,0.00390625,0.5488281,0.38748887,0.19753832,0.04163582,0.027911263
guitar_electronic_036-065-127,0.2262321,0.4982142,0.20047629,0.034675095,0.014757232,0.0107421875,0.8027344,0.053005617,0.6507968,0.23236628,0.17897259
guitar_electronic_019-050-100,0.021759484,0.19738367,0.09396816,0.021016853,0.015170644,0.0107421875,0.76171875,0.47312352,0.20369914,0.039593738,0.029020244
guitar_synthetic_004-066-127,0.9956146,0.44533384,0.11616358,0.037376005,0.010895272,0.0126953125,0.77734375,0.07661183,0.51281166,0.24957198,0.15051937
guitar_synthetic_010-062-100,0.96201783,0.451922,0.07163799,0.033628713,0.007411443,0.0029296875,0.75683594,0.25150922,0.33843577,0.14141962,0.11735424
guitar_synthetic_007-068-050,0.7993951,0.15437014,0.04060776,0.062771626,0.026823226,0.0009765625,0.55859375,0.16306455,0.36110833,0.07796492,0.05762865
guitar_acoustic_003-071-025,0.9833474,0.050412565,0.045081887,0.034364678,0.01177458,0.0029296875,0.33496094,0.10046026,0.55244267,0.07819701,0.049910884
guitar_acoustic_016-063-050,0.37216297,0.14375794,0.09148406,0.034087896,0.013592183,0.015625,0.76464844,0.21626699,0.46737954,0.08661416,0.055733275
guitar_acoustic_029-043-127,0.18659371,0.21366914,0.017082091,0.009082051,0.0025493496,0.01171875,0.95996094,0.6530218,0.17950974,0.030894522,0.019519856
guitar_electronic_015-065-127,0.9808079,0.286866,0.10957579,0.030385114,0.015726008,0.00390625,0.6748047,0.11757847,0.45700634,0.1808665,0.14138032
guitar_electronic_026-042-100,0.15119328,0.4770254,0.017319243,0.0076571647,0.0023891877,0.00390625,0.97265625,0.41544917,0.073507525,0.011392703,0.0078104446
guitar_synthetic_012-085-075,0.9999924,0.34144533,0.12015792,0.11003799,0.033667363,0.001953125,0.8339844,0.023206197,0.8904042,0.20544109,0.11825814
guitar_acoustic_016-060-050,0.67014885,0.22969738,0.117704585,0.0333408,0.015982382,0.0048828125,0.7763672,0.14961343,0.46919942,0.08645561,0.059199173
guitar_synthetic_001-080-127,0.9695174,0.70935476,0.14159283,0.119897924,0.022269253,0.0009765625,0.8222656,0.033541407,0.64056677,0.27977288,0.20350473
guitar_acoustic_033-052-075,0.056774143,0.31031895,0.06381794,0.017903768,0.010417109,0.0068359375,0.7373047,0.69890743,0.16042708,0.024257809,0.015570142
guitar_electronic_006-044-075,0.025056092,0.35001284,0.06586284,0.0078974115,0.0056827758,0.015625,0.7636719,0.54395723,0.1369662,0.016547099,0.009766088
guitar_acoustic_027-052-075,0.89094675,0.2998588,0.029123569,0.015763244,0.0041231797,0.00390625,0.9345703,0.5425737,0.22958018,0.04165436,0.025636494
guitar_synthetic_003-055-100,0.0028247808,0.36440915,0.119434476,0.01500872,0.0069899885,0.00390625,0.97265625,0.6197112,0.10586188,0.1347728,0.08417014
guitar_acoustic_035-061-100,0.0066812136,0.5164922,0.27945212,0.028835904,0.01675292,0.043945312,0.93066406,0.11374607,0.36686942,0.37538102,0.31121892
guitar_synthetic_011-055-127,0.018113105,0.19148448,0.03736559,0.024305845,0.008075621,0.0029296875,0.4892578,0.6336915,0.17162417,0.018478585,0.009737877
guitar_electronic_009-084-127,0.997922,0.33878785,0.31905967,0.044991277,0.02047613,0.46191406,0.42285156,0.0059288857,0.27397424,0.7789176,0.4556442
guitar_electronic_001-073-100,0.45018184,0.43707085,0.2366765,0.05474457,0.024186786,0.005859375,0.77441406,0.033993065,0.5553397,0.32444412,0.28103697
guitar_acoustic_017-062-127,0.9725212,0.23223615,0.066150434,0.03332725,0.008508722,0.0087890625,0.7783203,0.19713742,0.53182876,0.112878345,0.0808113
guitar_electronic_005-085-127,0.99990934,0.41221225,0.31373215,0.0,0.010030301,0.0,0.0048828125,0.009968368,0.4569842,0.4094846,0.30127183
guitar_electronic_018-048-100,0.13169703,0.51434976,0.052418534,0.01594622,0.0055385516,0.0048828125,0.8779297,0.52399087,0.15752983,0.024057936,0.014617546
guitar_electronic_038-056-127,0.69654775,0.39038995,0.094339155,0.0077882092,0.0035009347,0.0126953125,0.7285156,0.2929627,0.41614354,0.12944494,0.09894937
guitar_electronic_019-043-050,0.0029558854,0.5963583,0.098279364,0.012075159,0.011229254,0.005859375,0.76660156,0.3289447,0.24752703,0.041430045,0.028964542
guitar_acoustic_026-065-100,0.890162,0.345214,0.09726549,0.036443368,0.009808536,0.00390625,0.75683594,0.21271725,0.33434594,0.0955585,0.06716513
guitar_synthetic_009-056-127,0.39138368,0.4940703,0.5155325,0.07275871,0.039259505,0.00390625,0.734375,0.06516552,0.34613734,0.48095408,0.35701025
guitar_acoustic_001-067-075,0.9924814,0.3316056,0.08501969,0.022752117,0.012250069,0.0029296875,0.6738281,0.12859215,0.4148033,0.18389672,0.15281296
guitar_acoustic_032-055-127,0.039429706,0.36241585,0.26544195,0.022754928,0.013577145,0.020507812,0.8808594,0.08292977,0.42908117,0.36925358,0.2819314
guitar_electronic_046-042-127,0.014947046,0.404261,0.039497484,0.009448198,0.0046342346,0.036132812,0.70996094,0.53008294,0.08440701,0.015588525,0.011294328
guitar_electronic_024-083-127,0.9929877,0.74226487,0.39357278,0.050955795,0.057476785,0.0029296875,0.79589844,0.015954444,0.53959286,0.497057,0.49164847
guitar_electronic_038-050-127,0.24278447,0.49409848,0.06888624,0.009685465,0.0043824087,0.013671875,0.7294922,0.39044175,0.342648,0.06352299,0.039535265
guitar_electronic_009-056-025,0.89773893,0.39460254,0.08679743,0.00951336,0.005864849,0.0068359375,0.6513672,0.36559367,0.2928612,0.17035118,0.15433916
guitar_acoustic_012-052-025,0.5783377,0.5120497,0.13010573,0.02223483,0.00818034,0.005859375,0.30566406,0.07890897,0.5481032,0.25881353,0.21066391
guitar_synthetic_003-062-050,0.234227,0.5867397,0.12963584,0.010039178,0.003035109,0.0068359375,0.96777344,0.15119585,0.45230573,0.2399825,0.1687324
guitar_acoustic_016-051-050,0.08349392,0.2944469,0.124472745,0.028393168,0.012019256,0.0126953125,0.7578125,0.23545599,0.47392336,0.09587729,0.061080858
guitar_acoustic_001-045-050,0.3596359,0.3051536,0.042170774,0.012610159,0.0045020515,0.0068359375,0.7402344,0.51280594,0.19448116,0.032948975,0.02338889
guitar_synthetic_009-050-127,0.028038908,0.5021795,0.5015606,0.06965112,0.033682384,0.0048828125,0.73535156,0.069853365,0.34929183,0.47782117,0.3378388
guitar_synthetic_004-088-050,0.9999393,0.11466914,0.19410662,0.013930008,0.03654886,0.0009765625,0.13378906,0.012440451,0.6640911,0.3647003,0.34431687
guitar_synthetic_012-071-050,0.9991969,0.13349251,0.05602019,0.0,0.020348467,0.0,0.8417969,0.13061479,0.36360446,0.07017444,0.05566551
guitar_acoustic_009-065-127,0.6110912,0.34136736,0.06194042,0.026384672,0.007659835,0.0107421875,0.9658203,0.23576313,0.28412285,0.08101688,0.05897517
guitar_electronic_009-059-050,0.9572241,0.5891659,0.14300458,0.016976899,0.009976131,0.01171875,0.6982422,0.12060494,0.4287381,0.3674296,0.3208725
guitar_electronic_031-074-100,0.33829707,0.2748876,0.12481592,0.06150648,0.018317433,0.001953125,0.7402344,0.06116699,0.6102673,0.16899869,0.1254349
guitar_acoustic_018-082-050,0.94297135,0.24311204,0.12938303,0.0482,0.023087816,0.001953125,0.73828125,0.026668444,0.74428606,0.25183275,0.17490798
guitar_electronic_026-047-075,0.01430106,0.6303141,0.011841506,0.011870983,0.0035626697,0.028320312,0.9169922,0.7266302,0.042916913,0.0054936674,0.0031432696
guitar_acoustic_017-080-075,0.9492327,0.74021673,0.057324104,0.058498323,0.016093122,0.005859375,0.76464844,0.045916457,0.7892771,0.10578642,0.06459393
guitar_electronic_015-050-127,0.3534532,0.30108953,0.049962476,0.010339607,0.0060021314,0.00390625,0.8232422,0.6158635,0.16790394,0.041174654,0.028409533
guitar_synthetic_001-073-100,0.82740253,0.6585213,0.092281215,0.071818486,0.015104104,0.0009765625,0.8251953,0.08093463,0.4703668,0.16379128,0.14748192
guitar_electronic_032-055-075,0.39035583,0.15640771,0.06558061,0.02551589,0.012349172,0.0068359375,0.7949219,0.26581275,0.32916597,0.060878776,0.045053173
guitar_acoustic_028-046-025,0.0019600722,0.14533935,0.033280104,0.028378678,0.007754557,0.00390625,0.8876953,0.54849756,0.15479566,0.028521638,0.019724939
guitar_electronic_036-059-100,0.049396485,0.5455409,0.16158748,0.039771438,0.017588846,0.024414062,0.8466797,0.08698889,0.67121327,0.1587964,0.104302436
guitar_acoustic_032-057-127,0.07935891,0.55392444,0.29541606,0.033742156,0.01737328,0.0234375,0.8691406,0.05799936,0.46870095,0.40159515,0.22979449
guitar_acoustic_036-078-127,0.9999361,0.35242552,0.1342394,0.031740244,0.023100462,0.0068359375,0.12988281,0.036648843,0.57797885,0.27120033,0.19697785
guitar_synthetic_001-052-075,0.06430648,0.66567355,0.0319766,0.024799319,0.005132289,0.0029296875,0.82910156,0.690168,0.2302437,0.025572488,0.013921151
guitar_electronic_031-075-025,0.38762042,0.26336414,0.10996239,0.012919362,0.01995121,0.001953125,0.7392578,0.052362327,0.68031925,0.1544812,0.09515397
guitar_acoustic_026-049-127,0.2843505,0.5399548,0.100002356,0.013091019,0.00627713,0.0048828125,0.76464844,0.56171584,0.22693336,0.045256812,0.030802032
guitar_electronic_038-070-050,0.9948327,0.43287688,0.11675031,0.020352066,0.010117729,0.0078125,0.7373047,0.088068224,0.5004443,0.18343483,0.14829351
guitar_electronic_003-047-127,0.016569393,0.96844023,0.0265894,0.021810114,0.006783672,0.0068359375,0.82714844,0.53555506,0.17072026,0.034616273,0.023518734
guitar_synthetic_000-054-127,0.009394686,0.32308844,0.08573927,0.014810461,0.003763458,0.001953125,0.96875,0.4164757,0.31280142,0.15740646,0.099885054
guitar_synthetic_003-075-100,0.7589259,0.2414867,0.15777394,0.015267412,0.0034558694,0.0029296875,0.9716797,0.041309208,0.5878019,0.24769317,0.18588257
guitar_electronic_035-058-025,0.3604647,0.5305518,0.18906634,0.011753964,0.014530283,0.01171875,0.75390625,0.15004656,0.54376394,0.12505531,0.09199067
guitar_electronic_026-078-025,0.99588466,0.60343695,0.052275483,0.019772178,0.006002453,0.001953125,0.22460938,0.059545144,0.66726303,0.08537804,0.04813656
guitar_electronic_006-060-127,0.73812866,0.2876835,0.12659386,0.016647438,0.012729934,0.0078125,0.7480469,0.20728417,0.40002805,0.08975658,0.07483926
guitar_synthetic_003-064-100,0.053555313,0.47260225,0.118904896,0.011008617,0.004698374,0.001953125,0.9746094,0.22911088,0.23794137,0.13581795,0.061001636
guitar_electronic_005-042-050,0.12481784,0.45578703,0.028900284,0.007581118,0.002919875,0.00390625,0.14453125,0.4782547,0.1568988,0.013752994,0.006693316
guitar_synthetic_002-056-050,0.00054250204,0.9581375,0.016268019,0.01707275,0.0066456133,0.0029296875,0.8027344,0.80592495,0.08342727,0.010131801,0.005954301
guitar_acoustic_004-072-025,0.931828,0.3882767,0.13584088,0.04347258,0.016569484,0.01171875,0.6972656,0.07412387,0.47658744,0.21019849,0.15705863
guitar_electronic_005-082-050,0.9997422,0.34806395,0.11853227,0.023428174,0.009386653,0.0009765625,0.0087890625,0.03494085,0.8514715,0.14521664,0.094561264
guitar_acoustic_029-069-025,0.9850183,0.2315088,0.079790376,0.039671674,0.009388341,0.0078125,0.7558594,0.050964955,0.6800379,0.18678366,0.12536263
guitar_synthetic_007-056-025,0.11784366,0.10404432,0.01687636,0.033732582,0.010275688,0.001953125,0.73046875,0.73258185,0.13683024,0.014716977,0.007833147
guitar_synthetic_004-073-050,0.9959229,0.1112386,0.078332886,0.04975207,0.018985348,0.001953125,0.35839844,0.08531453,0.5479385,0.10441609,0.08248462
guitar_electronic_016-047-100,0.021808686,0.4806194,0.3797905,0.01677949,0.017584147,0.2998047,0.53222656,0.23237413,0.29812795,0.30193952,0.19726671
guitar_electronic_016-078-127,0.9333585,0.42128873,0.5639344,0.07710588,0.059914663,0.5957031,0.25,0.02596317,0.4597436,0.36592475,0.22715722
guitar_electronic_030-061-075,0.9112953,0.51867867,0.12367082,0.019643223,0.010028796,0.0087890625,0.7558594,0.103252985,0.64574534,0.13654837,0.091708645
guitar_electronic_029-084-025,0.9997123,0.22839582,0.09423865,0.0065587484,0.031792253,0.0029296875,0.022460938,0.026438015,0.9221241,0.17243351,0.12012356
guitar_acoustic_004-071-050,0.903399,0.36011446,0.16865635,0.04195408,0.018789146,0.0087890625,0.7080078,0.06591693,0.46738374,0.2725373,0.20882703
guitar_electronic_002-085-127,0.9995316,0.47350088,0.45382679,0.12487383,0.11666245,0.009765625,0.9560547,0.0022276738,0.1508022,0.79161996,0.40494865
guitar_acoustic_002-045-050,0.7718786,0.5124557,0.054673065,0.0132133,0.006001255,0.01171875,0.19824219,0.3493276,0.33735645,0.08623255,0.06156566
guitar_synthetic_004-070-050,0.98965174,0.12936562,0.07229202,0.036615454,0.01470625,0.001953125,0.39453125,0.11376206,0.51630145,0.077978,0.05214021
guitar_electronic_026-050-127,0.6027216,0.22668783,0.06438601,0.011436488,0.00376276,0.046875,0.9296875,0.5755681,0.22601904,0.054463483,0.03476823
guitar_acoustic_003-079-100,0.9931298,0.18198273,0.068752795,0.002891655,0.016548602,0.001953125,0.24414062,0.04012794,0.72371185,0.16826196,0.11357531
guitar_electronic_002-079-075,0.98497534,0.5387457,0.4936643,0.098195724,0.044110563,0.7402344,0.23339844,0.0039133504,0.21079633,0.74029213,0.54195625
guitar_synthetic_004-041-050,0.63261706,0.1578733,0.0099620195,0.009005064,0.0026991437,0.0068359375,0.8222656,0.48288503,0.031584714,0.0038144288,0.0019983894
guitar_electronic_032-052-075,0.2354205,0.10396607,0.06075361,0.02253862,0.011333017,0.0068359375,0.79296875,0.2866627,0.3222534,0.06979533,0.054724645
guitar_acoustic_007-085-075,0.7560925,0.90264463,0.09080033,0.09215735,0.02119729,0.0029296875,0.21191406,0.023097057,0.88163286,0.23438941,0.16979408
guitar_electronic_009-041-127,0.16213605,0.4506654,0.08838765,0.010798555,0.0050033266,0.030273438,0.42285156,0.33964494,0.26132855,0.16471563,0.135631
guitar_acoustic_018-055-050,0.92260104,0.30242628,0.09798921,0.02141572,0.008985391,0.00390625,0.76953125,0.48945042,0.25287148,0.047229577,0.032393843
guitar_synthetic_005-043-050,0.01885372,0.3962354,0.016902406,0.0124689145,0.002252232,0.0078125,0.96875,0.44206536,0.1584934,0.048395395,0.035174273
guitar_acoustic_017-045-050,0.9676079,0.28515017,0.037759617,0.0074301623,0.003383944,0.0078125,0.80566406,0.5541121,0.13838264,0.014164872,0.0074284994
guitar_acoustic_008-060-075,0.967919,0.21183598,0.0487945,0.0,0.001571325,0.0,0.9736328,0.27430844,0.34438443,0.04069741,0.023539087
guitar_electronic_038-041-050,0.0028494815,0.9709823,0.028263437,0.009562539,0.0051382524,0.013671875,0.734375,0.36173582,0.10868449,0.018573657,0.0119533185
guitar_electronic_015-080-100,0.9997458,0.94633025,0.12459028,0.030492252,0.015521131,0.0029296875,0.7480469,0.025125701,0.51722324,0.3575244,0.28471303
guitar_synthetic_011-051-127,0.009371388,0.19293165,0.029031483,0.016678736,0.005889969,0.0029296875,0.48535156,0.7401335,0.11857248,0.012278278,0.006296793
guitar_synthetic_001-041-075,0.017796047,0.67153245,0.018227082,0.013903538,0.0027413496,0.005859375,0.82714844,0.37650007,0.09842913,0.009644445,0.0050378693
guitar_electronic_006-065-127,0.42421788,0.30683234,0.10328882,0.022001974,0.010914078,0.0087890625,0.7685547,0.14975208,0.49145082,0.10853971,0.083201654
guitar_synthetic_011-086-127,0.9573466,0.20357978,0.19839595,0.10349713,0.03800839,0.0009765625,0.43847656,0.014404119,0.676885,0.3777627,0.32673302
guitar_acoustic_018-086-050,0.972585,0.19607756,0.1210659,0.06738333,0.03838281,0.001953125,0.7373047,0.019405415,0.8547443,0.24392593,0.16418861
guitar_electronic_037-047-127,0.9864333,0.41698033,0.05022641,0.0032293561,0.00355487,0.0126953125,0.8886719,0.5387127,0.18274488,0.055910956,0.040691715
guitar_synthetic_009-044-075,0.0033288957,0.46872663,0.39081216,0.053784713,0.027068812,0.0068359375,0.7373047,0.08740843,0.39122579,0.39639258,0.3293843
guitar_electronic_020-048-050,0.086907856,0.22965533,0.05565888,0.010959236,0.0062682535,0.0087890625,0.82910156,0.5081056,0.180546,0.028186169,0.018595465
guitar_acoustic_026-084-050,0.9965866,0.65513575,0.10657706,0.062226277,0.02256748,0.001953125,0.64941406,0.022913665,0.79550004,0.27646628,0.20994785
guitar_electronic_018-076-127,0.9988769,0.4222694,0.21918242,0.039013192,0.019805688,0.0029296875,0.79296875,0.015446624,0.51832354,0.44740346,0.39268702
guitar_acoustic_027-062-100,0.9657867,0.6574186,0.03817659,0.028671198,0.0069626593,0.0087890625,0.91015625,0.28323117,0.36686036,0.07543228,0.05321303
guitar_electronic_013-077-025,0.8424348,0.30884463,0.10583309,0.011436293,0.019644517,0.7675781,0.20898438,0.06612169,0.63332564,0.07534932,0.048411623
guitar_acoustic_008-075-100,0.7096054,0.21124512,0.05422592,0.00663795,0.0033962158,0.00390625,0.8720703,0.08080349,0.5599928,0.06461165,0.036128704
guitar_synthetic_001-066-050,0.106493905,0.67110354,0.041732658,0.03267399,0.008251142,0.0009765625,0.83496094,0.23951456,0.26571396,0.0374474,0.023804061
guitar_acoustic_034-084-127,0.99983203,0.86044395,0.19144127,0.010994677,0.030426491,0.0029296875,0.7314453,0.01563941,0.5676217,0.42249233,0.36473584
guitar_electronic_012-082-100,0.6975291,0.46976385,0.11509693,0.08134578,0.039118737,0.07128906,0.70996094,0.032845672,0.8597322,0.16384642,0.12241863
